"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00366996206122415,0.598327939767741,0.167,0.127,1,"Progen","Pccb"
0.00371092485555861,0.904570077688972,0.033,0.015,1,"Progen","Steap4"
0.00371751442732867,1.58070279308179,0.024,0.009,1,"Progen","Sytl4"
0.00372631296135061,2.80483720648229,0.011,0.002,1,"Progen","Cdcp1"
0.00373243139679323,2.82092592410799,0.011,0.002,1,"Progen","Tmem221"
0.00376188039141499,0.981575849472432,0.026,0.011,1,"Progen","Gm43847"
0.00377551677480765,2.29634175724729,0.011,0.002,1,"Progen","1700003M07Rik"
0.00378988237488882,1.20439096633829,0.091,0.061,1,"Progen","Myd88"
0.00382604762095816,0.785347426326048,0.078,0.049,1,"Progen","H2-T23"
0.00382761844281023,1.07397772168629,0.05,0.027,1,"Progen","Gm12122"
0.00384772070473967,1.12685355115747,0.046,0.024,1,"Progen","Upk3a"
0.0038520473308458,0.999132509804507,0.357,0.33,1,"Progen","Dag1"
0.00390192243288001,3.26192386951395,0.017,0.005,1,"Progen","Dmrta1"
0.00399957294222762,1.91334250043492,0.017,0.005,1,"Progen","Lrrc3b"
0.0040003444597015,3.10842823012136,0.01,0.002,1,"Progen","Gm13479"
0.0040003444597015,2.62845351584801,0.01,0.002,1,"Progen","Plac9a"
0.00401464864357089,2.63696479558854,0.01,0.002,1,"Progen","Muc1"
0.00402181813455843,1.57057173028355,0.01,0.002,1,"Progen","Ms4a4d"
0.00402899924695858,2.90724089843967,0.01,0.002,1,"Progen","Tmem132cos"
0.00404735285151784,0.497052422429522,0.259,0.22,1,"Progen","Bckdhb"
0.00407959382658009,1.89441984137209,0.01,0.002,1,"Progen","Rnf112"
0.00408912709672355,0.182318455403776,0.562,0.525,1,"Progen","Park7"
0.00414710579053483,0.399320363448224,0.298,0.26,1,"Progen","Idh1"
0.00422886014237924,1.55182928840988,0.061,0.037,1,"Progen","AI413582"
0.00427789292439397,0.481625532459436,0.364,0.343,1,"Progen","Ppp1r15b"
0.00430431673711919,0.944451052665535,0.057,0.033,1,"Progen","Mamld1"
0.00438240300721566,0.252536930077561,0.455,0.426,1,"Progen","Ttc19"
0.00441559740910144,1.01836345647028,0.086,0.057,1,"Progen","Capn11"
0.00444813734758129,1.11032683620895,0.1,0.069,1,"Progen","Echdc2"
0.00445419371217431,0.650161320972674,0.218,0.182,1,"Progen","Tmem158"
0.00452918357238938,0.318151126779771,0.342,0.304,1,"Progen","Nup210l"
0.00454227659663577,0.884867190413871,0.063,0.037,1,"Progen","Lst1"
0.0045983530425312,0.711565893215417,0.04,0.02,1,"Progen","Wfdc1"
0.00460631592206557,0.130906550618216,0.759,0.732,1,"Progen","Tpm3"
0.00460743625039586,0.305179923431783,0.467,0.448,1,"Progen","Emg1"
0.00462214343776121,2.05480486776358,0.02,0.007,1,"Progen","Cbs"
0.0046402598578927,0.241572686338096,0.522,0.498,1,"Progen","Snu13"
0.00468143907528537,0.378384055073849,0.169,0.127,1,"Progen","Olfr1033"
0.00471412339132519,0.229437019495959,0.001,0.014,1,"Progen","Pik3cb"
0.00475445522049994,1.42790013224652,0.025,0.01,1,"Progen","Prrt1"
0.00476530652122685,0.152615158785199,0.089,0.133,1,"Progen","Nme6"
0.00483012898550211,0.671524054738247,0.158,0.12,1,"Progen","Chpf2"
0.00486733307344522,1.67578504404618,0.029,0.013,1,"Progen","Gm48898"
0.00489266446937005,1.36758561793871,0.022,0.008,1,"Progen","Ehf"
0.00489627673686037,0.413391505866852,0.375,0.353,1,"Progen","Os9"
0.00495704115759076,0.673016059258762,0.241,0.206,1,"Progen","Mettl1"
0.00505550214304002,1.83185731238304,0.015,0.005,1,"Progen","Sidt1"
0.00506397366107062,0.952752429886217,0.128,0.095,1,"Progen","Ephx1"
0.00506415363570846,0.690944588850293,0.151,0.111,1,"Progen","Kif1a"
0.00506834847742064,1.42959256691154,0.015,0.005,1,"Progen","Pipox"
0.00509706095048301,1.34556162883278,0.039,0.02,1,"Progen","5730507C01Rik"
0.00510994968947129,0.719317826855422,0.114,0.082,1,"Progen","Adamts13"
0.00521057602294568,0.955294091301345,0.163,0.129,1,"Progen","Enho"
0.00540627655111011,0.386020095344984,0.35,0.323,1,"Progen","Zbtb7a"
0.00546169850641338,0.621135437243235,0.006,0.022,1,"Progen","Cpne9"
0.00546592486464053,0.933194752187905,0.103,0.072,1,"Progen","Cryz"
0.00548860730803542,0.639066639596438,0.213,0.177,1,"Progen","Tex264"
0.00556553160430586,0.73306014549912,0.135,0.101,1,"Progen","Zdhhc9"
0.00557578050154907,1.64924683298254,0.036,0.018,1,"Progen","Sapcd1"
0.00561497697415332,1.16966925448337,0.026,0.011,1,"Progen","Spn"
0.00565503110322159,0.36098458692118,0.25,0.209,1,"Progen","Crppa"
0.00569818543659126,0.503859181248478,0.153,0.116,1,"Progen","Sardh"
0.00574486566951695,0.120416821294526,0.128,0.183,1,"Progen","Mrpl40"
0.00574702566582813,0.511240095099513,0.25,0.214,1,"Progen","Sgk1"
0.0058248294306982,0.195911500642738,0.543,0.505,1,"Progen","Timm13"
0.00584851765341929,0.229492035898783,0.53,0.494,1,"Progen","Tomm6"
0.00587163391226984,0.10914769436151,0.77,0.707,1,"Progen","Psmb1"
0.00588905584980402,1.98881982885474,0.018,0.006,1,"Progen","Ces2g"
0.00595273963487636,0.69302658371629,0.199,0.165,1,"Progen","Aldh18a1"
0.0059530792339109,0.303003799073907,0.363,0.333,1,"Progen","Chsy1"
0.00597126784565542,0.669454020538615,0.261,0.23,1,"Progen","Rasl11b"
0.00606724142291863,1.53757318734937,0.021,0.008,1,"Progen","Gm28982"
0.00607611552252104,1.03291026328105,0.089,0.061,1,"Progen","Gm26885"
0.00611119997188403,0.539217338286807,0.07,0.044,1,"Progen","Slc41a2"
0.00611769061025288,0.175942860799785,0.633,0.608,1,"Progen","Gnai2"
0.00622897802324489,0.933628950408637,0.162,0.13,1,"Progen","Chchd5"
0.00623258920056211,1.12821689058545,0.031,0.014,1,"Progen","Bmp2"
0.00624396794610846,0.855927870172657,0.088,0.059,1,"Progen","Lcmt2"
0.00626664563140581,0.911112681685185,0.036,0.018,1,"Progen","Mansc4"
0.006274280736269,0.425812364231112,0.046,0.025,1,"Progen","Gbp2"
0.00627798169370823,0.563275397973892,0.04,0.021,1,"Progen","Nup62cl"
0.00628904867072764,1.80166864066844,0.014,0.004,1,"Progen","Crb2"
0.00630212247433388,1.43554776596613,0.032,0.015,1,"Progen","Kcnd1"
0.00636182716201831,1.17998594742092,0.021,0.008,1,"Progen","Gm43066"
0.00638786063953465,0.435123246757291,0.318,0.287,1,"Progen","Rbm7"
0.00643548984569648,0.494844656821835,0.3,0.268,1,"Progen","Fam76a"
0.0066064391506401,0.996256806943813,0.13,0.097,1,"Progen","Kcne4"
0.0067123606271024,0.274587247522682,0.537,0.532,1,"Progen","Phc2"
0.00673914234485345,1.00137175662386,0.1,0.071,1,"Progen","Ctla4"
0.0069736808021341,1.81012050276289,0.025,0.011,1,"Progen","Lgi4"
0.0069953242535493,0.723751857827273,0.13,0.097,1,"Progen","Trim12a"
0.00705745515752864,0.911267455435169,0.102,0.072,1,"Progen","Sco2"
0.00706702242210621,1.26221457360416,0.033,0.016,1,"Progen","Armc2"
0.0071747381141917,0.707268351285156,0.176,0.14,1,"Progen","Klhl13"
