"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rnaseh1",336.560236814641,0.109575457507537,0.153959090576726,0.711718009615872,0.476639413101818,0.630554199714267
"Ubxn2a",648.061451624364,0.281557378547562,0.148377027813341,1.89758066121773,0.0577513439301765,0.131820865586645
"Fkbp1b",18.2409626595463,2.15429500073859,0.532946815926078,4.04223261376498,5.29446707675563e-05,0.000363729370629898
"Cmpk2",5.62775065473812,-0.236067242325459,1.00742253714187,-0.234327934528048,0.814730400925924,0.888704835900573
"Pfn4",8.48909295742569,-0.23183063437335,0.688002434781666,-0.336961938872963,0.736145592266506,0.83418755602209
"Itsn2",1830.18033305996,0.126981540640087,0.126743019650741,1.00188192604219,0.316400622821128,0.475853536740186
"Rsad2",5.71548765656299,-0.0102715359175587,1.14348947838754,-0.00898262389964691,0.992832999456367,0.995382356658965
"Rnf144a",110.462927038992,0.298114152399172,0.4611711008778,0.646428520416255,0.518001874930429,0.664736255128577
"Id2",1337.2097413422,0.52354163925023,0.294813363204371,1.7758409373299,0.0757591381341344,0.163098110569464
"Mboat2",35.9654294741936,5.17586965404871,0.733270190114024,7.05861185117024,1.68174101197141e-12,5.98444345930889e-11
"Ncoa1",430.138132111975,-0.0215419939761293,0.149439670740464,-0.144151776227758,0.88538062011525,0.932552266492316
"Dus4l",147.885276733525,0.127655352362997,0.262420311789004,0.486453779026211,0.626645468751652,0.751146513675867
"Rrm2",7733.40866534584,-0.687458228505077,0.144466243606719,-4.7586080411736,1.94932545008003e-06,1.99560950665148e-05
"Bcap29",715.498962526028,0.12964105049307,0.111987854041321,1.15763492034801,0.2470130523971,0.397301231776363
"Cenpo",247.880696902366,-0.09917809699156,0.20906757382204,-0.474382971871005,0.635226833612414,0.757058535972197
"Klf11",192.715456343695,0.249493272963068,0.309770678766857,0.805412810393343,0.420581501771502,0.579975825458671
"Adcy3",465.86398309526,2.46907507439097,0.208252410492053,11.8561656432072,1.99922586041296e-32,5.85439972790929e-30
"Dnajc27",219.284726882046,0.345824527060169,0.162826165987109,2.12388792036992,0.033679516723957,0.085533473661577
"Efr3b",44.7292810333569,-0.132145963231073,0.309602748280601,-0.42682425774627,0.669507336635242,0.783817371776044
"Cbll1",252.323790635958,0.20472069998793,0.154993659107693,1.3208327435233,0.18655713929154,0.323635591584186
"Dnmt3a",523.940833558148,0.455879133803755,0.277138132199294,1.64495275401483,0.0999795546005693,0.202086945565948
"Dld",2852.31846012557,0.0816434781560145,0.0909038656489332,0.898129882301354,0.369116309584712,0.530717967217953
"Kif3c",674.836452342166,0.786163196608732,0.161924588113092,4.85511932295085,1.20314274009178e-06,1.3050621236282e-05
"Sh3yl1",111.833112334098,0.116608388944375,0.354558312178248,0.328883528996923,0.742243724370405,0.83859639817944
"Rab10",3990.37183423205,0.268370056507569,0.103113006904444,2.60267898846428,0.00924985177099149,0.0298544010317007
"Pxdn",4321.34911474501,0.647838882110749,0.0982587559420607,6.59319239185925,4.30468143366408e-11,1.1934241071318e-09
"Ddx52",1390.56393721048,0.271961635914818,0.168682619841393,1.61226827144691,0.106903574530255,0.212712850573503
"Hnf1b",148.525530860151,6.97979799437299,1.28225738596758,5.44336735413389,5.2282669600057e-08,7.73563372524633e-07
"Taf15",1819.72995331838,0.197350948584039,0.134544214774874,1.4668111067745,0.142427447454934,0.264459735987655
"Ace",16.2295447051638,3.62761063402183,1.22320470898006,2.96566110920766,0.00302033103083943,0.0117372886285538
"Mmp28",90.306424963462,0.866854785166965,0.300053435929922,2.88900136230875,0.00386467399827628,0.0143555014790145
"Rasl10b",9.56441545720424,-1.62193711485305,0.955268165571197,-1.69788670167107,0.0895291476365604,0.186322431030425
"Cdc27",2527.01241888901,0.187914978709075,0.151611744444129,1.2394486944138,0.215179377766613,0.359208263773371
"Itgb3",327.339569146082,1.59574746877368,0.178601443362444,8.93468405815374,4.08343353433519e-19,3.58729635991346e-17
"Mettl2",406.887109223561,0.230884441655471,0.14703631224849,1.57025457266147,0.11635589804065,0.226806060582357
"Nle1",288.10842504256,-0.0514143280116466,0.183268568463888,-0.280540893850969,0.779062555762276,0.864791160719567
"Tlk2",1510.41177808935,0.0364251248687581,0.107899719897058,0.337583127217658,0.735677359011041,0.83392588373058
"Mrc2",3736.0786728391,0.358108082071093,0.141489055658464,2.53099492681271,0.0113739493674757,0.0354798562603726
"Rffl",158.163906577138,0.887670388714743,0.211542148721792,4.19618687849369,2.71446298900691e-05,0.000202841529896232
"Lig3",1140.81683032005,-0.0273215141201789,0.13133093857862,-0.208035626759975,0.835201149723782,0.902697990043636
"Map3k3",1144.56377963372,-0.251503948197914,0.136549114817665,-1.84185703828069,0.0654960642186524,0.145920538699854
"Ddx42",2469.38600766474,0.227467987584446,0.0877552272930219,2.59207336817568,0.00953994241154452,0.0306289242888693
"Ftsj3",3581.40433483057,0.0698439043219262,0.165155893812982,0.422896832256047,0.672370534111392,0.786390433305852
"Rnf135",124.455323653312,0.521416867409717,0.235039885443902,2.21841865870959,0.0265263000703134,0.0705093936816047
"Psmc5",2882.68395303476,0.0831719802889743,0.127663244333141,0.651495116886853,0.514726928238156,0.662363975401952
"Ern1",499.738723581302,-0.344921126830101,0.163978016288657,-2.10345956510977,0.0354256163144771,0.0891251947228011
"Nf1",1415.85262804966,0.0955674277747352,0.0972087467690939,0.983115521504897,0.325550585936051,0.485301499482965
"Polg2",53.5367882024821,0.845766289131538,0.294367283255991,2.87316674521887,0.00406379566573686,0.0149493320859991
"Ddx5",18287.6154865355,0.163354016237071,0.09784690268413,1.66948581667845,0.0950211389459538,0.194980602777274
"Psmd12",3337.75839566112,-0.00209943578022065,0.104458592795432,-0.0200982583053949,0.983964989536684,0.989384926885158
"Helz",1005.94490772598,-0.0877856947920256,0.184746032257946,-0.475169581284741,0.634666106588597,0.756582715139456
"Cep112",133.583052245638,0.300763854405835,0.247599825993937,1.21471755159149,0.224473835984434,0.370677189684822
"Slc9a3r1",1502.0366559855,1.28030206062971,0.267669622725514,4.78314291921953,1.72575329291418e-06,1.79330213288301e-05
"Nt5c",879.675748093507,0.279799119807909,0.163863032581358,1.70751825716999,0.0877257673141198,0.183356637229334
"Jpt1",2865.24930317856,-0.129313860207368,0.137615265933042,-0.939676709052668,0.347383415569671,0.508574241146474
"Sumo2",4800.42284797803,-0.160711041636347,0.0915522569017795,-1.75540229236253,0.0791905202456454,0.169087338990246
"Nup85",1738.76213167917,-0.323761038238475,0.160742490350328,-2.01415965083569,0.043992774429315,0.105919705838926
"Gga3",371.547862341767,0.304713986333331,0.344594280656012,0.884268844373273,0.376551102486766,0.538022770274242
"Cluh",1918.23092363024,0.114718745232151,0.129036783238784,0.88903909685863,0.373982068241489,0.53563194937868
"Mif4gd",164.804264931237,0.881498839382613,0.253506196598126,3.47722797790233,0.000506626841914877,0.00258141625915592
"Slc25a19",159.793573715518,0.228940758025829,0.261641079767861,0.875018396304415,0.381563896172447,0.542849104581201
"Pafah1b1",5208.0045841138,0.194206552358653,0.11594327166229,1.67501356115189,0.0939315709487983,0.193422525821317
"Tmem94",431.930215813042,0.322568815292148,0.189545207458893,1.70180412164789,0.088792093613595,0.185254811909261
"Recql5",267.795959415385,0.459387515877901,0.145296586350666,3.16172270399521,0.00156838837933016,0.00677482085429157
"Sap30bp",1146.13931690072,0.481650664102735,0.294841270686849,1.63359309563652,0.102344318529823,0.205723579046677
"Itgb4",100.824445499361,4.19097213738613,0.54447411779566,7.69728440784947,1.38988314350903e-14,6.97721338041535e-13
"Galk1",1253.22478915505,0.566874538697495,0.216918754424763,2.61330349328607,0.00896716338950604,0.0291187709074328
"Unk",326.798533874809,0.499796526536878,0.191767368055685,2.60626472378631,0.00915356857918164,0.0295840108773236
"Trim47",876.340878900798,0.329776573952,0.222796552417223,1.48016910663159,0.138828122724302,0.259697643467233
"Aspa",11.5939222390115,-1.5141982211674,0.753546168264785,-2.00942992604446,0.0444915591835558,0.106919705228938
"Mrpl38",537.063964701668,0.880966774236644,0.243935182094073,3.61147894565247,0.000304455804870137,0.0016670941929313
"Fbf1",964.262114768914,0.791524143320607,0.154823930744516,5.11241472499976,3.18066580962186e-07,3.97399454400399e-06
"Acox1",1431.9066187489,0.614543525164964,0.103499662987854,5.93763793450308,2.89157742977307e-09,5.65653373196599e-08
"Ten1",187.457608560658,0.442402611100558,0.2034807191723,2.17417459944177,0.0296920252007228,0.0770873857076762
"Srp68",2110.17164543262,-0.00364652292771342,0.0895126168766215,-0.0407375301376738,0.967505141693708,0.980577187635178
"Tsen54",326.393861892737,-0.261042071765935,0.163055711024833,-1.60093792560372,0.109390668493939,0.216654253395914
"Llgl2",168.222152470635,1.40671970680964,0.375801630323822,3.74325067615459,0.000181654842065923,0.00106389185836609
"Ncbp3",920.855079027101,0.0926330997357654,0.125632901541206,0.73733153178336,0.460920761439557,0.616488601772293
"Camkk1",186.509104271843,0.435325171042436,0.17853477633336,2.43832142948776,0.0147556469828111,0.043771018359719
"Atp2a3",25.4859835001489,4.96560441668712,0.830629230066065,5.97812385712959,2.2572209354403e-09,4.51315753464421e-08
"Ankfy1",2301.19811913433,0.239999119835188,0.148249443030087,1.61888716024708,0.105471543969898,0.210493826784167
"Exoc7",1153.24291105998,-0.096750144046136,0.225678384167773,-0.428708067912301,0.668135688560015,0.78313169099396
"Ube2g1",1081.33011413052,0.412518627266034,0.0908098488272639,4.54266395763654,5.5547762372987e-06,5.0898262575926e-05
"Spns3",29.8344025289765,6.16082594867731,1.29349456430939,4.76293145612609,1.90800665980042e-06,1.96044894811073e-05
"Med31",130.839591463801,0.338574338033571,0.181888246307632,1.86144154395184,0.0626818484388348,0.14092387422525
"Ube2o",1187.82172911326,0.0563890157802883,0.117084998634292,0.481607519648318,0.63008478335516,0.753549877889911
"Txndc17",1776.01113637161,-0.159005669106828,0.131100137010338,-1.2128566203885,0.225184643350139,0.371464365326744
"Rhbdf2",179.686622485157,3.48603952736607,0.376408330842539,9.26132405083342,2.01912620156077e-20,2.11797297680136e-18
"4933427D14Rik",358.766925967851,-0.32278073814033,0.662457699204584,-0.487247319380383,0.626083075526955,0.750922125388365
"Pimreg",1011.56757329811,-0.28209444245217,0.158892142986443,-1.77538320743927,0.0758346348232133,0.163186103348911
"Cygb",68.8943549188915,1.13459059452844,0.574160499076343,1.97608612287621,0.0481450238545123,0.114003782900779
"Snhg16",312.724550466781,0.106855083730872,0.200971932805169,0.531691576228516,0.594939627180111,0.727740962461373
"Mxra7",1154.29089307924,-0.0264835122186341,0.144734729229852,-0.182979664656545,0.854813974481803,0.914875772415535
"Rabep1",1841.9191047336,-0.264535925476843,0.0859271469123924,-3.07860711058581,0.00207970753896973,0.00854997635792878
"Mfsd11",435.750235786579,-0.0781193448145964,0.152443041163759,-0.512449398924536,0.608336525775434,0.737008981753103
"Kif1c",5984.79304312804,-0.0523784129070026,0.0876340852456957,-0.597694524455314,0.550043779670238,0.69110712139491
"Sec14l1",1812.2438440214,0.234514500573832,0.0971764346214031,2.4132857054027,0.015809421502414,0.0462759743102731
"Mink1",1027.41944810521,0.932522377361843,0.154541112112375,6.03413787189362,1.59813577889556e-09,3.27932795739504e-08
"Pld2",497.512601327152,-0.420165516035947,0.192469862541395,-2.18301977508599,0.0290343537629274,0.0757717928874318
"Slc46a1",55.5467520099761,-0.0367664710524502,0.345000901337162,-0.106569202891789,0.915130751943275,0.951830141439346
"0610010K14Rik",273.427341749135,-0.220515803038349,0.172575130377349,-1.2777959521524,0.201321382032011,0.34217331872333
"Eral1",313.866896522192,0.0716982178676039,0.162041286331743,0.442468826869333,0.658149983318766,0.77517648445857
"Dhrs13",211.447426317736,0.146665890313995,0.230130084869297,0.637317325969329,0.52391816754543,0.670119439491383
"Coro6",47.6962876693362,-0.128871480403257,0.377715267175633,-0.341186845231049,0.732962925776677,0.831653768543508
"Blmh",1036.23205629858,0.115695014688964,0.135221132046921,0.855598625286013,0.392219830616002,0.553188401996432
"Cpd",3158.67314335305,0.0463614426759514,0.202405249172148,0.229052570847708,0.818828056441027,0.891633554304194
"Timm22",499.737735636311,-0.206140604522858,0.158718045945548,-1.29878491947651,0.19401775143472,0.332818344418651
"Nxn",2289.3554890873,-0.186052755893723,0.235019044910436,-0.791649697855877,0.428564960277651,0.587583796494602
"Rflnb",419.233544499976,0.519019583408274,0.172032185185915,3.01699116852681,0.00255297249637459,0.0101973803378918
"Rph3al",4.8592270564396,3.00123898458063,1.1480971528187,2.61409844734155,0.00894632542080581,0.0290750404889818
"Doc2b",9.16365810165967,2.64735349577997,0.855291142067478,3.0952658873335,0.00196636537060574,0.00815316567824021
"Ywhae",14886.4887109503,-0.0665557716041442,0.0941865582222661,-0.706637686527228,0.479791662719872,0.633175439976577
"Prpf8",8939.72656361047,-0.0253442950538113,0.130209079261054,-0.194643070956664,0.845672382124854,0.908705068660419
"Nme2",8549.8194547427,-0.135075013064023,0.147964201678217,-0.912889817482851,0.361300493401324,0.523172940687031
"Spag9",4403.80420364942,-0.301973657704127,0.143721692640129,-2.10110006469414,0.0356321832324393,0.0894847181552916
"Luc7l3",3851.99445442825,0.0561636593505489,0.141132742364752,0.397949181809251,0.690667645651366,0.80029534538689
"Ankrd40",1943.17099647068,-0.350047704389586,0.0854753691991829,-4.09530497111831,4.21613020784915e-05,0.000298248244597522
"Abcc3",51.8118736765021,2.18610075757805,0.576999620645099,3.78873863926277,0.000151414104117709,0.000909131417120258
"Cacna1g",296.40853978955,2.2757632342734,0.783371867844243,2.90508675086337,0.00367151323568953,0.0137544749575831
"Xylt2",391.16873620462,0.340223831512523,0.154831935984886,2.19737503989961,0.0279936723867589,0.0736576299266721
