"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Zpr1",1367.57085487476,-0.528258368660803,0.159414813945516,-3.31373449923762,0.000920588760557464,0.00449142506712798
"Tagln",20835.0196231955,-1.60490157120808,0.366705606878518,-4.37653949409001,1.20578351563463e-05,0.000107336878377203
"Bace1",1012.36610313975,-0.260856273159805,0.207366674793382,-1.25794693587925,0.208410947624769,0.35798903578318
"Arcn1",6810.01556607354,-0.393041675629723,0.112276647929569,-3.50065381250316,0.000464118321104478,0.00250043967859124
"Ddx6",4839.5503675481,-0.153689547175099,0.125446640845623,-1.22513880115954,0.220522927975666,0.373832926751553
"Pus3",235.341334365736,-0.370773947665255,0.183801097455346,-2.01725644078558,0.0436687587970731,0.109744728616615
"Nlrx1",112.550626175339,-0.359090325692515,0.381749222367761,-0.940644550538422,0.346887043414912,0.515416943154335
"Trappc4",909.985548109249,-0.140761115841633,0.115104951101934,-1.22289366785777,0.221369860524769,0.37469101330921
"Chek1",520.912539563785,-0.637684173325289,0.197735628441702,-3.22493310057826,0.00126002109100999,0.00589379582536984
"Slc37a4",112.978047152025,0.786518343941249,0.299534510861947,2.62580208763907,0.00864450638392235,0.0297520033624908
"Hyou1",3525.45274137243,0.0315677315904428,0.137043897363372,0.23034759079232,0.817821682600129,0.894993893695688
"Stt3a",6150.35885284918,-0.403940810704234,0.0959321205352437,-4.2106940662886,2.5458731777953e-05,0.000205447235529876
"Fez1",1393.96044572385,-0.741793082459754,0.250854558173527,-2.95706439564325,0.00310583246607549,0.0126537916356977
"Hinfp",349.225448748402,-0.314184447314844,0.207518275698006,-1.51400856747704,0.130023666558151,0.254267614863807
"C2cd2l",210.374693352174,-0.302632011245423,0.159388326771215,-1.89870875349497,0.057602780002484,0.136922689243644
"Tmem218",85.7489216405954,0.343437197968556,0.260979153202682,1.31595644232103,0.188188662740356,0.333146076004843
"Slc37a2",72.937752967223,-0.2465638044799,0.328262695633404,-0.751117345222973,0.45258203784098,0.616364027118769
"Dpagt1",483.792959328843,-0.353690030781505,0.1235206676001,-2.86340770053626,0.00419110900975105,0.0164003976172218
"Hmbs",831.313555058503,-0.16998261029585,0.108480991492767,-1.56693451964978,0.117129997930701,0.235317424894953
"Vps11",701.617327504613,0.0373378306796208,0.107025431959636,0.348868768814712,0.727187832720818,0.837384978067075
"Robo3",12.0000480194725,0.302932708962504,0.80595393829649,0.375868513779831,0.707014649364185,0.822461136428286
"Mcam",828.078677125866,-1.93458168103906,0.293321247451545,-6.59543656604228,4.24006301632581e-11,1.23391978793945e-09
"Pin1",1176.08925141763,-0.203733819574876,0.109090679247769,-1.86756394753167,0.0618228755924381,0.144371279692907
"Olfm2",6.88987070698333,-0.205238024949505,0.840543442479002,-0.244173013049985,0.807096827052176,0.888027632175764
"Icam5",14.2813338517814,0.751708802028596,0.584425014099554,1.28623652973989,0.198360525848999,0.345239667079437
"Tyk2",437.903916176121,0.160587072939167,0.113160857422529,1.41910441999882,0.155868575523395,0.290838802277558
"Pde4a",550.388116744568,-0.844578990933303,0.143376822340395,-5.89062428045843,3.84739396233953e-09,7.84890704421544e-08
"Ilf3",2593.56616201179,-0.0856486566334908,0.108790179694063,-0.787282977878606,0.431116231998,0.596492741112697
"Tmed1",546.882912031553,-0.0430470275378883,0.116465681529317,-0.369611262069956,0.711672158548045,0.826033349343627
"Yipf2",91.0186363027221,1.22459218586467,0.259793064605625,4.71372162195185,2.43232906827008e-06,2.6421033526742e-05
"Lysmd2",235.023357726739,-0.446045179038346,0.155931520922991,-2.86051964604791,0.00422947346858455,0.0164954159473986
"Carm1",1994.48042267398,-0.0983184419879954,0.13860192715779,-0.709358405067961,0.478102093001657,0.639958386747099
"Tmod2",43.5709909293333,1.32574157549242,0.505338256972019,2.62347359852833,0.00870381905495233,0.0299195110384959
"Smarca4",5292.34870334699,0.06662629570051,0.0817932437777916,0.814569671322906,0.415318676705459,0.582141934560424
"Gnb5",222.922239014519,0.615282811159273,0.215320252816683,2.85752409775919,0.00426960213128073,0.0166242458607429
"Ldlr",3290.92883939201,-0.403347655524943,0.253648648231836,-1.59018255502896,0.111793661571269,0.227405456880717
"Kank2",2697.26978828516,-0.0272904670171539,0.119151206873467,-0.229040626052031,0.818837340261496,0.895304523727368
"Dock6",315.656510358163,0.315891237787201,0.321652522343276,0.982088483205098,0.32605625872626,0.49395409784611
"Polr2m",4148.59214222953,-0.263947659058053,0.0872608454650193,-3.02481207523784,0.00248787657947762,0.0105203348980558
"Rab27a",104.207157222987,5.65179385458533,0.597551282758169,9.45825742101642,3.13117639769849e-21,3.69847188622269e-19
"Sltm",3211.89350002786,-0.00560147220421097,0.138699283338367,-0.040385732855921,0.967785604501834,0.983646268955399
"Rsl24d1",945.770289751516,-0.116990046426885,0.133088447449204,-0.879039831549144,0.379379679365691,0.547997202051604
"Nedd4",39038.5681754114,-0.349191946421816,0.152769322574729,-2.28574651334861,0.0222690924065032,0.0639849474378186
"Rnf111",939.858381290618,-0.215791286708468,0.0921169665314302,-2.34257916683395,0.0191509705787155,0.0567424204161943
"Ccnb2",1497.67123638728,-0.0811862179278713,0.169771506747376,-0.47820873763392,0.632501644153458,0.767940149453314
"Myo1e",2117.49308641195,-0.50425931674428,0.144380274466436,-3.49257762951201,0.00047838252313921,0.00256842809214849
"Mns1",184.322980213037,1.02896273637456,0.273239162166705,3.76579524038644,0.000166019812015558,0.00104550827853525
"Fam81a",33.1102942504869,4.22294748371849,0.75918629356754,5.56246539156309,2.6598979380589e-08,4.52086159822925e-07
"Tcf12",2690.90138973704,-0.267201445044108,0.152729002254543,-1.74951345913189,0.0802023043592124,0.176751895590011
"Anxa2",29569.6533003687,-0.234711546559874,0.106413173603637,-2.20566250034153,0.0274076394059706,0.0754636198805725
"Cgnl1",2528.64832634648,0.90642516747801,0.201164104091714,4.50589915914996,6.60924711329071e-06,6.33262286464992e-05
"Ice2",357.89177973272,-0.0529131333587103,0.138448185561684,-0.3821872648171,0.702322467360488,0.818764584989552
"Rora",234.70784601328,-1.91252823475664,0.356813532609922,-5.36002157980781,8.32120113787201e-08,1.26173466228618e-06
"Rp9",821.131340234343,-0.453696707364128,0.186183738821863,-2.43682241121076,0.0148169541261781,0.0462712968668205
"Itga11",968.883557930681,-0.806626231128547,0.811639663956488,-0.993823080548453,0.320309007385928,0.487627359234984
"Fem1b",1560.68142018144,0.0193681466272239,0.118634151793148,0.163259452143211,0.870314158009798,0.925910975248692
"Cln6",173.34562476597,0.0302389683768946,0.210334173165956,0.143766312063023,0.8856850055479,0.935942078678453
"Calml4",50.5958726085029,1.37996570425298,0.385426063236444,3.58036426666463,0.000343115543854493,0.00193999681593675
"Anp32a",2397.98888608018,0.25502735929345,0.180977103469974,1.40916919545992,0.158785144100261,0.294715962692892
"Irak1bp1",317.878124436231,-0.377381011195701,0.168237529895199,-2.24314403231423,0.0248875280176185,0.069991815489325
"Glce",1078.47936688622,-0.555051953063655,0.203694340177237,-2.72492575189226,0.00643159486365788,0.0233417240907759
"Phip",1934.71722414226,0.074312610469173,0.207937846313585,0.357378956195902,0.720808128498406,0.83347145888233
"Kif23",3148.11210108551,-0.386023958942029,0.154100399143088,-2.50501595770424,0.0122445868828353,0.0395473146197457
"Lca5",196.904902016883,-0.578314690013655,0.330255975621599,-1.75111044978116,0.0799268865665838,0.176310784303186
"Sh3bgrl2",11.3818418408624,1.2607342358152,0.637626855476345,1.97722888392673,0.048015764103971,0.11840518951674
"Elovl4",14.9136708953726,2.77168205024892,0.716240546230835,3.86976423610015,0.000108940651963338,0.000727444087409352
"Bckdhb",260.313456990844,-0.481691833580345,0.170006939412903,-2.83336571579846,0.00460606558225261,0.0177329109351253
"Zw10",759.673241726337,-0.340280092559536,0.135294190153663,-2.51511237971902,0.0118994446922488,0.0386251979871592
"Tent5a",16.3650350086994,0.715522041377005,0.70085211050268,1.02093156409817,0.30728686341839,0.473478756196192
"Usp28",462.886236614365,-0.631945956589815,0.134244017394052,-4.70744222988232,2.50844336764076e-06,2.71220615196604e-05
"Nnmt",523.237852647612,-0.00736907055628984,0.228895698673751,-0.0321940106301129,0.974317332529802,0.986021821520318
"Idh3a",2507.76693103678,-0.473280670342817,0.116302496799921,-4.06939389407106,4.71355999254694e-05,0.000352226471319722
"Tle3",1016.62381969933,0.147960054172708,0.134004552923502,1.10414199327371,0.269531547539836,0.43120139223992
"Acsbg1",121.039015127003,2.5809409800759,0.566107660405772,4.5590991971844,5.13735025167351e-06,5.05836467426538e-05
"Dnaja4",356.480028287464,-0.0950929398377082,0.113689513576731,-0.836426657534497,0.402914921050572,0.570386960447863
"Imp3",573.822986331972,0.336393301345708,0.192520962573673,1.74730739369214,0.0805840312543324,0.177315144538337
"Thsd4",24.2270216665818,3.28710059026234,0.698050094620082,4.7089752090806,2.48965346493602e-06,2.69396220963362e-05
"Ptpn9",2448.90049607206,-0.449146921170083,0.0981695279968794,-4.57521728315084,4.75725991284483e-06,4.72843777349023e-05
"Crabp1",78.4811533457943,-1.32277773851481,0.510182970379427,-2.59275165051285,0.0095211496630796,0.0321628376289202
"Ireb2",2022.31379627942,0.0291993395838268,0.174702813341458,0.167137203032652,0.867262093921196,0.924413133552463
"Pkm",36090.6979406604,-0.0276949166331599,0.0975894786849934,-0.283789984395301,0.776571330407783,0.868929041570753
"Man2c1",723.44680531956,0.109100142952974,0.217233145440582,0.502226042585273,0.615508525890108,0.755362199412046
"Neil1",75.4160494158583,0.444550722258741,0.318399217855755,1.39620544689949,0.162652636938675,0.300386390977439
"Commd4",424.249328755001,-0.0131805548266407,0.132482999672718,-0.0994886503113726,0.920750298930987,0.955893608284625
"1700017B05Rik",706.898823022618,0.507521185710948,0.211602363551737,2.3984665255729,0.0164638812445467,0.0503500191089487
"Psma4",3615.11355865829,-0.145897335907051,0.11986803638671,-1.21714962808239,0.223547291357048,0.377167294120113
"Fam219b",329.92768783585,-0.424191887180054,0.1508319547404,-2.81234760837079,0.0049181321879389,0.0187342184373087
"Mpi",416.385606337602,-0.373253026233433,0.136755983903841,-2.72933597184225,0.00634620116278458,0.0230854564037526
"Ube2q2",730.288612755878,-0.208138858433473,0.102028671787716,-2.04000360669728,0.0413499665057799,0.104951516738764
"Ulk3",115.945250439486,0.60632815473459,0.307116898590606,1.97425852343879,0.0483523544916691,0.119026391372137
"Fbxo22",817.74494272837,0.150373177142855,0.112476003827006,1.336935630947,0.18124364897191,0.324117141214907
"Csk",1176.35561705722,-0.115907053304716,0.139347542713403,-0.831783977296987,0.405530889494188,0.572993785960023
"Etfa",1879.72805704888,-0.233559941785774,0.0885497282802842,-2.63761330860883,0.00834917275099838,0.0289393944723777
"Clk3",1084.95342395679,-0.331102805221731,0.112075450576124,-2.95428484578644,0.00313394594609937,0.0127461644150384
"Isl2",9.38311950507589,5.29110230076212,1.36326373737309,3.88120226168247,0.000103941348863402,0.000697707545188148
"Rcn2",3878.89563417978,-0.483504342178106,0.179994064871213,-2.68622380701306,0.00722646656014325,0.0255599431226405
"Pstpip1",114.960925191982,0.530833733935361,0.276179540022561,1.92206031588002,0.0545981687195744,0.131342094732558
"Tspan3",2211.54667673288,-0.0267994863571771,0.116430663357671,-0.230175501747765,0.817955397577505,0.895070538602524
"Stra6",8.68455374567846,5.05766904206328,1.43474613391736,3.52513167486575,0.000423272339972396,0.00231529662934157
"Tmem30a",3810.8015116574,-0.262406549196027,0.127791751056283,-2.05339192105174,0.0400345822149782,0.102305622533289
"Hmg20a",640.307435379805,-0.297716966535942,0.137402710767654,-2.16674740165337,0.0302541200561597,0.0815909269971952
"Cox7a2",1289.80784983508,0.176182594687717,0.153743471656682,1.14595171287105,0.251815132291253,0.41047355902654
"Col12a1",5452.84295764225,0.138192853763281,0.658889068949541,0.209736145696877,0.833873612735483,0.905515752681333
"Stoml1",294.915096360379,0.0786031177223861,0.23071203219246,0.340697955695763,0.733330977817364,0.841958356665243
"Loxl1",2999.22374935384,-0.378746306168505,0.291604256269509,-1.29883668713826,0.193999981294024,0.340211781740604
"Nptn",6170.70408817603,-0.517893397240173,0.0935254356611368,-5.53746040934378,3.06889036797411e-08,5.14753257902675e-07
"Neo1",2745.79126799721,0.107627702768767,0.145023887308025,0.742137759279408,0.458003874267535,0.62139985103325
"Mto1",269.649402076925,-0.335342012755242,0.169206908141419,-1.98184587401698,0.0474964933669901,0.117351153237197
"Cgas",206.385978572821,-0.859650982602534,0.284199041888338,-3.02482012919766,0.0024878103337102,0.0105203348980558
"Gsta4",404.991266909496,4.39750353254998,0.352972356713907,12.4584927088618,1.2572439435065e-35,5.0490916771221e-33
"Elovl5",1379.83495883376,-0.378121155754123,0.0952682973073834,-3.96901347500852,7.21708010663004e-05,0.000508997882482648
"Gclc",1512.09672567453,0.656475531415753,0.21502541470164,3.05301367434472,0.00226555614287214,0.00973247467732604
"Lrrc1",314.293830048184,-0.292622160327831,0.185059850278574,-1.58122985557019,0.113825491282357,0.230367550084198
"Tmed3",1088.80187524227,-0.275765477512114,0.135566027587103,-2.0341783440909,0.0419336171779778,0.106201607757416
"Ctsh",753.276376510096,0.165808851845706,0.270099628606498,0.613880340010646,0.539294402593424,0.692519835817026
"Adamts7",151.039112772659,0.19169729824928,0.245586045764984,0.780570808297174,0.435054966467847,0.600211915748169
"Tpm1",29066.0424098257,-0.513057816787345,0.109723750468442,-4.67590484828448,2.92660291002457e-06,3.10228736827341e-05
"Plscr1",620.119990510452,0.866657523184559,0.192854762422952,4.49383521721846,6.99517655948252e-06,6.66153128184866e-05
"Lactb",236.939767964037,0.474268212455888,0.180343253105676,2.62980845852869,0.00854329882816975,0.0294541595115904
"Plscr2",449.965679620886,1.71875514056124,0.376461688846129,4.56555126719347,4.98183422004081e-06,4.93478941486213e-05
"Car12",107.470382994515,2.52660673790491,0.290096151947141,8.70954930269219,3.05085388077324e-18,2.50776620749407e-16
"Plod2",2720.21217002191,0.953296608615885,0.203170109794519,4.69211051556759,2.70400982778476e-06,2.88591967648767e-05
"Aph1b",214.968336070836,0.218988570790289,0.220273756221309,0.994165508170073,0.320142297243497,0.487597943257166
"Usp3",623.063463180237,0.00555898388219368,0.106227393123553,0.0523309827977048,0.958264966428703,0.977883865843027
"Plscr4",114.745576126269,1.38455668536863,0.302646727501566,4.57482787538637,4.76611662213919e-06,4.72843777349023e-05
"Ciao2a",961.774698009529,-0.118849603013881,0.110762122163937,-1.0730166657332,0.283263638695122,0.446412569290126
"Snx1",1494.64758978599,-0.24573656837453,0.105600399273531,-2.32704203833558,0.0199630279325105,0.0586809069424437
"Ppib",4814.00490469449,-0.103405876289892,0.0829866668846581,-1.24605409726377,0.212744535324447,0.363699487779181
"Csnk1g1",1314.45670373536,-0.516198898588805,0.197343910912464,-2.61573258684316,0.00890362582893115,0.0304351567732141
"Trip4",759.232519742543,-0.0216760894676356,0.170446874902977,-0.127172114360995,0.898804175670983,0.943579915843703
"Rbpms2",263.738977348891,0.0707979156166903,0.171421737053662,0.413004306417265,0.679603458608063,0.80220407384114
"Spg21",1111.6027763439,-0.180942463703174,0.0912532551829569,-1.98286037402607,0.0473830279621755,0.117173793285774
"Parp16",46.2225762590559,0.465258005415374,0.295456313678772,1.57470997868475,0.115323403449402,0.232566106009296
"Dpp8",2330.99477252446,-0.410786744701122,0.166989280526177,-2.4599587674535,0.0138952978753655,0.0438116435478103
"Dis3l",525.469114171589,-0.405353528116449,0.111772031818027,-3.62660964038296,0.000287166917131195,0.00166932100380318
"Tipin",1258.39525690518,-0.340139555454288,0.130244544903469,-2.61154550239616,0.00901339923691291,0.0307580334241437
"Snapc5",185.225817014279,0.22059126458656,0.201192235387446,1.09642036712677,0.272894854874011,0.434899102053187
"Rpl4",39838.3863565569,-0.294603318543986,0.150133364150742,-1.96227747383445,0.0497301883276797,0.121927006302785
"Zwilch",1074.02284920519,-0.366095226780963,0.129271020140873,-2.83199766182715,0.00462581869270402,0.0178012803944317
"Smad3",1954.04831047304,0.071851795759154,0.21866542555052,0.328592394422929,0.742463797507915,0.848185235514569
"2300009A05Rik",35.0797265144199,-0.508750564692602,0.358461532493557,-1.41926125560417,0.155822863249285,0.29082827001499
"Pias1",645.645841372042,-0.155850760931855,0.159535238686002,-0.976904928437797,0.328616221643627,0.496676657569658
"U2surp",2209.24218598852,0.15754755596478,0.107337709820123,1.46777452424501,0.142165479701686,0.271578959321405
"Atr",929.07200006628,-0.165406479994515,0.125823847658452,-1.31458768009948,0.188648512823127,0.333540062420362
"Xrn1",913.443385441741,-0.180245502256319,0.260765398792389,-0.691217098169622,0.489429120444757,0.650597287400369
"Tfdp2",627.447330596201,0.314514031305423,0.101309862417431,3.1044759493357,0.001906164243106,0.00836759668991192
"Atp1b3",3771.32399479677,-0.575687909013589,0.102413484782321,-5.62121199407684,1.89622410903398e-08,3.34001579907037e-07
"Rasa2",492.119155501919,-0.118478331062612,0.281070596685993,-0.421525170044641,0.673371635533094,0.797466813617692
"Ube2cbp",105.045615019969,-0.0294571627649559,0.297833345851072,-0.098904851237462,0.921213817064718,0.955968148955515
"Rwdd2a",7.49246286405215,0.703505873866753,0.786624292335554,0.894335301771554,0.371142517394835,0.539983358296428
"Me1",3303.90231953787,-0.443626800504314,0.146162289229502,-3.03516592989137,0.00240403385882796,0.0102118766756379
"Tbx18",493.025757303705,-0.437579129972814,0.230048912555894,-1.90211344670667,0.0571563248962967,0.136057420307205
"Nt5e",67.2481488984295,2.67453464935208,0.734142737389314,3.64307172589216,0.000269403727668773,0.00158176223730671
"Snx14",688.160159519596,0.0632182715054811,0.121511713054144,0.520264836339786,0.60287900084265,0.745277977660446
"Syncrip",6263.9246297792,-0.17404025311811,0.131160123078548,-1.32692962642222,0.184531962993494,0.328534676610076
"Zfp949",123.66654213802,-0.775572337802138,0.213211174797685,-3.63757827673937,0.00027521356512379,0.00161250599057107
"Crtap",2056.85902641054,-0.310256521274875,0.135813895629073,-2.28442398944383,0.022346625037352,0.064102890107147
"Cmtm6",729.525400925705,0.10212339221753,0.128715512895349,0.793403917836702,0.42754252886168,0.592948967506638
"Dync1li1",2019.59816344968,-0.554743149568574,0.0867489923166015,-6.39480799435649,1.60749221132413e-10,4.21546838103956e-09
"Cmtm7",585.80270405947,-0.391651088381581,0.132616195938825,-2.95326740153402,0.00314429465132834,0.012780210160578
"Stt3b",4742.85672713069,-0.365825485307453,0.0880035300709849,-4.15694103421047,3.22537195428016e-05,0.000252542833009789
"Tgfbr2",2104.93657398152,0.927609675522958,0.297989574170167,3.11289305374572,0.00185263138092915,0.00816083036057536
"Slc25a36",966.300284612508,0.187786373596537,0.179887245206252,1.04391155349134,0.296526312325428,0.461416345183905
"Clstn2",7.52387513725487,5.0998218993644,1.49183283006824,3.41849421501948,0.000629686563619086,0.00325041290423426
"Nmnat3",34.5572165922111,2.16882599531569,0.55207988943243,3.92846404447982,8.54901292432467e-05,0.000588178784455739
"Copb2",7151.93974653593,-0.171518490098319,0.116905025295403,-1.46716096818691,0.14233227203184,0.271786770232242
"Mrps22",514.286477296974,-0.0770625736941827,0.123545782070535,-0.623757221029091,0.532787037848719,0.687113919075291
"Pik3cb",1180.22562822413,-1.02249790322264,0.220686055204031,-4.63326920351769,3.59935993242855e-06,3.69377228734317e-05
"Faim",420.414715784921,-0.360784463508452,0.122167554663036,-2.95319378785613,0.00314504460340348,0.012780210160578
"Armc8",605.546881267583,-0.437670276688609,0.129139032154643,-3.38914013359261,0.00070112170062076,0.0035607096894119
"Dbr1",550.498324193043,-0.411306558244763,0.164551112371326,-2.49956716984452,0.0124345124175607,0.0400227860181435
"Mras",1014.43369678692,-0.126820880126435,0.15877858108511,-0.798727884200293,0.424448214539043,0.590054802053287
"Nck1",663.514813183484,-0.162417537361986,0.120994808115912,-1.34235129499434,0.179482118850463,0.322032252050307
"Cdc25a",999.145549933822,-0.178719108764204,0.141159797743699,-1.2660765431862,0.20548567967064,0.354671897105112
"Nme6",181.562064763018,-0.258967299919437,0.178892255561391,-1.44761604747371,0.147724460618381,0.279360452516287
"Map4",6939.39845516593,-0.273718662638681,0.1283999458599,-2.13176618421118,0.0330260728645013,0.0875545982994021
"Dhx30",1475.90989374715,-0.0127582307462583,0.195716448420505,-0.0651873199683591,0.948024856854793,0.972021109340649
"Smarcc1",3748.38787984754,-0.108834214765846,0.158572680355957,-0.686336476885802,0.492500951805544,0.653321383406826
"Scap",1511.10669086264,0.114776779971717,0.107501913582037,1.06767197110523,0.285668506057545,0.449396364985435
"Ptgs2",5891.97863134674,0.105098400508061,0.226928694327021,0.463134029038245,0.643268299745219,0.775386263718275
"Kif9",21.1747035738656,1.32796801408682,0.529896139819741,2.50609112672262,0.0122074153664389,0.0394522306226423
"Nradd",671.070545936769,-0.33948020666869,0.165635299986214,-2.04956435431907,0.0404069618632335,0.103059382317113
"Pth1r",32.2015792503784,3.67187890670934,0.968976416159313,3.78944094559432,0.000150986698643113,0.000964704172319286
"Lrrfip2",1047.40081357979,-0.278266783886006,0.116064870155281,-2.39751083608433,0.0165068927233503,0.0504502900890219
"Mlh1",361.705556889397,0.0965613193609173,0.143952696632224,0.670785067733855,0.50235746135289,0.661278935828453
"Dclk3",110.206905006878,9.920303015792,1.66305681915016,5.96510167395325,2.44481758177901e-09,5.19099032167458e-08
"Trib1",842.824594198606,0.453057530102415,0.156918720558982,2.88721147157277,0.00388672901617578,0.0153374124231799
"Pdcd6ip",5931.2907263667,-0.261859153574546,0.0919164955423551,-2.84888095471265,0.00438732933560265,0.0170213362244634
"Fbxl2",35.3381005676858,3.07497055844571,0.561983908531399,5.47163452861374,4.45903663046778e-08,7.22909098937199e-07
"Myd88",497.50514448172,-0.335379971095324,0.141441952937923,-2.37114918260863,0.0177328720002986,0.0533847181058464
"Wdr48",1205.33836325277,-0.187064228686645,0.116133662662382,-1.61076663215616,0.10723059644935,0.22055912822439
"Gorasp1",290.070908743972,-0.504001021902291,0.245802228266868,-2.05043308783636,0.0403221871086035,0.102917861267211
"Csrnp1",412.220018980998,-0.0280611981621199,0.251604046899139,-0.111529200376371,0.911196711486124,0.950625768325463
"Rpsa",40073.5029079541,-0.283457038512088,0.157036826737481,-1.80503544551333,0.0710691355678004,0.16078348133607
"Slc25a38",192.03968761131,0.274998922328438,0.191892637544285,1.43308740683171,0.151832859834297,0.285163372238226
"Nktr",2676.90880744157,-0.303439035079985,0.158177321197782,-1.91834728760244,0.0550669901454363,0.132243569705152
"Ss18l2",192.906577261345,-0.405800378380803,0.217407428569527,-1.86654329638523,0.0619653924402652,0.144609921324982
"Pccb",457.444639384387,0.166963400777431,0.234519242392406,0.711939025020649,0.476502534949454,0.638364433020351
"Vipr1",12.7155731285088,-2.47592497437614,0.627790189487335,-3.94387331283088,8.01760245526797e-05,0.000556520593141958
"Amotl2",11255.0948203712,-0.572878988436885,0.120210486443611,-4.76563239518722,1.88262227584199e-06,2.09850425925734e-05
"Cck",382.779708978649,-3.31901028391399,0.262158509785687,-12.6603187004201,9.81002874096e-37,4.59632546609779e-34
"Cep63",707.145745838644,-0.441358618087351,0.136699616160152,-3.22867488940328,0.00124365189627448,0.00583307418178302
"Trak1",958.701845761741,0.0372498763579599,0.0937558801973317,0.397307094547656,0.691141016341059,0.810705009237246
"Abhd5",607.166486478236,-0.493168330507078,0.160432229118399,-3.07399786948744,0.00211210940893296,0.0091403355455547
"Ryk",4507.31032296686,-0.556847354563475,0.167054156034858,-3.33333433768199,0.000858117568427192,0.0042307414206461
"Slco2a1",5730.83640536887,-0.00488568476738838,0.221613140493877,-0.0220460066424779,0.982411256449793,0.99110465878061
"Rab6b",118.900531708271,-1.02499154712382,0.31896177559522,-3.21352470906918,0.0013111651590702,0.00609276933855214
"1110059G10Rik",233.107260903807,-0.0937351453479958,0.164429539152031,-0.570062689656561,0.568635179678886,0.716837317091159
"Srprb",1728.55418401202,-0.538715019098203,0.105351775025487,-5.11348782654942,3.16264146666928e-07,4.15070853926269e-06
"Trf",35.3191958674953,6.09654146159061,0.917290080981085,6.64625246472748,3.00649397868133e-11,8.96304100877332e-10
"Topbp1",4264.32785569394,-0.403451861977626,0.122018569540881,-3.30647919817201,0.000944763650112151,0.00459501656262159
"Uba5",1398.15714073546,-0.159136033338788,0.106438920735654,-1.49509251163876,0.13489029993967,0.261051639260912
"Nphp3",205.126420672739,-0.31684274709283,0.318555978091145,-0.994621884013663,0.319920199865733,0.487352154471956
"Dnajc13",2882.82437320185,-0.345768825020459,0.134072380773583,-2.57897132150119,0.00990950131542505,0.033175731245552
"Acpp",6.06284702294292,2.87425643493427,1.20910704158709,2.37717285242296,0.0174459107055943,0.052678779995238
"Gnai2",8265.29156343908,-0.392412799320648,0.088377856170228,-4.44017106009911,8.98874001625874e-06,8.2795366755264e-05
"Mrpl3",1254.33063159254,-0.541106290627626,0.143121189089681,-3.78075597379619,0.000156352870553056,0.000993514444303446
"Cpne4",26.7362458715238,-0.14651769720812,0.771518141797369,-0.189908298030147,0.849380989915039,0.914717989139272
"Nudt16",130.940716218155,-0.525648381124659,0.27439789987069,-1.91564287253062,0.0554105685447286,0.132864372477773
"Aste1",151.862907142381,-0.266199778239631,0.224245493528254,-1.1870908710417,0.235191778822728,0.39122551989731
"Atp2c1",1971.25022478158,-0.337911876364442,0.103543175030899,-3.2634876829265,0.00110049967716846,0.00524092824391508
"Pik3r4",646.838002996162,-0.0141155985074937,0.251898170676311,-0.0560369234504375,0.955312392700286,0.976714503331046
"Col6a4",7.24070329419253,-2.20700279278456,1.01899149656719,-2.16586968607646,0.0303211463514317,0.0817560009813399
"Manf",3142.78526704012,-0.230800486862178,0.139572181375214,-1.65362814128206,0.0982030912291622,0.206823891267172
"Mapkapk3",190.253492419719,-0.129193317671374,0.341795037342021,-0.377984767350778,0.705441909896121,0.82097131027487
"Cish",155.184396863661,0.667931745398241,0.327083599239911,2.04208265700391,0.0411433329072252,0.104501389111666
"Hemk1",173.975220152687,-0.171079643834773,0.285547983151711,-0.599127480945572,0.549087877291992,0.700997202835262
"Rbm5",2329.08676527061,0.0587432853939065,0.101491329454508,0.578801023788314,0.562723440264263,0.711554576858086
"Rbm6",1830.20457206283,-0.126998575387494,0.100763774031593,-1.26035945564798,0.207539720739134,0.356885039724647
"Mon1a",158.879247401727,-0.101158763104817,0.172354148086362,-0.58692386709561,0.557254839560492,0.707317205465744
"Mst1r",44.2284963980362,2.627064257427,0.937840725282611,2.80118381149993,0.00509155088552393,0.0193162858966058
"Traip",391.553131086467,-0.402652716311381,0.215339288170121,-1.86985254633738,0.0615042970743699,0.143796473665559
"Apeh",789.170593163894,-0.0291161581539214,0.134395606913344,-0.216645162908451,0.828484886581289,0.90201598140193
"Amigo3",31.1088880437629,0.0721819902432845,0.42606898840417,0.169413855989942,0.865471125530778,0.923685781920141
"Ip6k1",1008.51245678249,-0.143275292467717,0.144549568080323,-0.991184507643093,0.321595494012165,0.488844626780037
"Uba7",104.576567697223,-0.153644355569475,0.326934891479036,-0.469953986478458,0.638387892310975,0.771886470049296
"Nckipsd",153.632585630236,0.00913230732469816,0.2061577138207,0.044297674607707,0.96466712525109,0.981993128080049
"Ip6k2",523.444553030478,0.249471152689908,0.141506700117115,1.76296353800519,0.0779066395086636,0.172756759159718
"Prkar2a",3128.03181548031,-0.793777581628638,0.16121648992966,-4.923674879505,8.49339041013413e-07,1.01000926907653e-05
"Slc25a20",496.513191279308,-0.0935339895849987,0.118871936137556,-0.786846690851937,0.431371617317722,0.596728614606623
"Qars",2517.05183433527,0.0286871643283483,0.110967516595348,0.25851857560225,0.796006714783715,0.881483525013779
"Nicn1",376.345992715429,-0.273580104986171,0.251426780107768,-1.08811044260642,0.276546354250385,0.438926779058651
"Amt",35.0978739853403,0.740631837742802,0.43313435005083,1.70993558385726,0.0872777854255956,0.188705822479952
