"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.25956703293362e-16,2.18477961588352,0.26,0.074,1.05238381225295e-11,"5","Serpinb1a"
3.33830369635829e-16,3.57817914965044,0.075,0.007,1.07780473140624e-11,"5","Gm45194"
3.49010968118882e-16,1.6163268164484,0.432,0.172,1.12681681166862e-11,"5","Dipk2a"
3.84613324254805e-16,1.25523593669865,0.733,0.488,1.24176257868906e-11,"5","Pabpc4"
3.96874237854172e-16,1.22126095180101,0.747,0.481,1.28134816433598e-11,"5","Mdh1"
4.12115338421666e-16,1.40858091733949,0.445,0.179,1.33055558162819e-11,"5","Trp53inp2"
4.23786352481706e-16,1.73835303885382,0.226,0.056,1.36823661762244e-11,"5","Dnaja4"
4.29507042592717e-16,1.13596537813504,0.815,0.543,1.38670643771485e-11,"5","Hip1"
4.37927514896398e-16,2.3360118689999,0.438,0.187,1.41389277459451e-11,"5","Retreg1"
4.78942269265415e-16,1.33837681405994,0.795,0.558,1.54631301055032e-11,"5","Sh3pxd2a"
4.87826726241843e-16,0.695068110700651,0.993,0.993,1.57499736834441e-11,"5","mt-Cytb"
4.97979736783437e-16,0.996622898311688,0.801,0.521,1.60777737817901e-11,"5","Naa50"
5.54620704476288e-16,1.38291345227929,0.295,0.091,1.79064840647215e-11,"5","Rab3ip"
6.56307394884245e-16,1.20986922687157,0.527,0.24,2.11895405512327e-11,"5","Hprt"
7.2890099049854e-16,1.05170038361337,0.795,0.552,2.35332973792359e-11,"5","Ndufb8"
7.70932264060675e-16,0.785575182643439,0.89,0.657,2.4890319077463e-11,"5","Tcp1"
7.79734599676935e-16,0.949532289672035,0.89,0.708,2.51745112851695e-11,"5","Kif1b"
8.67433285949417e-16,4.94153745605293,0.082,0.008,2.80059510701629e-11,"5","Myh6"
9.38676602871608e-16,3.84827855994025,0.048,0.002,3.03061128003127e-11,"5","Lsmem2"
9.80787904337897e-16,1.94199774151194,0.322,0.11,3.16657182794533e-11,"5","Ssx2ip"
1.01687797314632e-15,1.3056111465382,0.39,0.147,3.2830922241002e-11,"5","Lrba"
1.07177444093167e-15,5.48390252203106,0.055,0.003,3.46033095999199e-11,"5","Card14"
1.08216687832469e-15,3.02814269926639,0.082,0.008,3.49388398335909e-11,"5","Ankfn1"
1.11474677656799e-15,1.41117600455216,0.658,0.37,3.5990714428274e-11,"5","Ltbp1"
1.19586864382698e-15,0.662410970916451,0.979,0.923,3.8609815034598e-11,"5","Rpl26"
1.2276957260658e-15,1.21032865530946,0.658,0.371,3.96373842117605e-11,"5","Pacsin2"
1.26052133725622e-15,1.24896459598375,0.651,0.372,4.06971918946545e-11,"5","Polr2i"
1.29200209651444e-15,2.95794699857089,0.103,0.013,4.17135796880653e-11,"5","P2rx5"
1.56023207347833e-15,5.63230294144416,0.027,0,5.03736527243215e-11,"5","Gm11665"
1.78703253712041e-15,2.21583877055034,0.068,0.006,5.76961324934695e-11,"5","Alx4"
1.79327500308927e-15,1.77276514094361,0.164,0.033,5.78976767497401e-11,"5","Adrb2"
1.80477741453074e-15,1.41518837459352,0.329,0.113,5.82690436055393e-11,"5","Pmaip1"
1.88401898641611e-15,1.0932254034664,0.74,0.439,6.08274369954304e-11,"5","Ndufs3"
2.26077705437948e-15,1.22694840984237,0.514,0.23,7.29914479776959e-11,"5","Ppfibp2"
2.38890248353192e-15,2.2942058143615,0.164,0.033,7.71281055833117e-11,"5","Glipr1l1"
2.41145469590693e-15,1.00414355215314,0.774,0.511,7.78562263120511e-11,"5","Atp6v1g1"
2.44519043677029e-15,0.685099148193528,0.89,0.761,7.89454184415657e-11,"5","Eif2s2"
2.7567291360995e-15,3.36511251061216,0.11,0.016,8.90037568881085e-11,"5","4933406C10Rik"
3.00327267441519e-15,1.74562076281186,0.253,0.071,9.6963661566169e-11,"5","Sel1l3"
3.00751812959231e-15,1.09333531196275,0.377,0.135,9.71007303320172e-11,"5","Dpf3"
3.16197552720395e-15,1.28953089136104,0.623,0.341,1.02087541871307e-10,"5","Sucla2"
3.33435900799109e-15,2.03788401034579,0.164,0.034,1.07653114932e-10,"5","Pde2a"
3.37947324177846e-15,0.87606439434453,0.801,0.544,1.09109673084059e-10,"5","Vdac2"
3.44492325569842e-15,0.629375427478901,0.966,0.865,1.11222792233479e-10,"5","Chchd2"
3.80203417905102e-15,1.34924825554772,0.479,0.22,1.22752475504841e-10,"5","Prelid3b"
4.30655803814456e-15,1.7308010776963,0.144,0.026,1.39041532819535e-10,"5","Flrt1"
4.56448172977675e-15,1.04587125997668,0.877,0.742,1.47368857127572e-10,"5","Slc25a4"
4.64088357642625e-15,0.590317654353275,0.979,0.924,1.49835567148498e-10,"5","Rpl13a"
4.69640010043433e-15,4.651710388099,0.041,0.002,1.51627973642623e-10,"5","Gm40123"
4.76549602788306e-15,4.43261877508641,0.041,0.002,1.53858804756232e-10,"5","Lrrc38"
4.95893182166575e-15,1.53153227046203,0.24,0.064,1.60104072794301e-10,"5","Smtnl2"
5.73294460213217e-15,5.51736209293612,0.021,0,1.85093849424439e-10,"5","Kcnj3"
5.73294460213217e-15,6.07789264245892,0.021,0,1.85093849424439e-10,"5","Gm43244"
5.73294460213217e-15,6.34298807221512,0.021,0,1.85093849424439e-10,"5","Klk1b26"
5.73294460213217e-15,6.61300148865985,0.021,0,1.85093849424439e-10,"5","4931431B13Rik"
5.73294460213217e-15,6.60061628283382,0.021,0,1.85093849424439e-10,"5","2310065F04Rik"
5.73294460213217e-15,5.79777769099178,0.021,0,1.85093849424439e-10,"5","Uts2r"
5.73294460213217e-15,6.02134534776932,0.021,0,1.85093849424439e-10,"5","Gm40916"
5.78433126183086e-15,2.53546089319803,0.185,0.043,1.86752919119471e-10,"5","E2f8"
5.7859238784075e-15,1.24879891918355,0.377,0.138,1.86804338338265e-10,"5","Map3k14"
6.92206865890129e-15,0.535555821710491,0.979,0.965,2.23485908721287e-10,"5","Hsp90ab1"
6.97389753882811e-15,1.05291095284021,0.726,0.458,2.25159255938604e-10,"5","Acadl"
7.11305839251112e-15,2.80003145668011,0.103,0.014,2.29652203260614e-10,"5","6330403L08Rik"
8.11553482973108e-15,1.41413755707209,0.658,0.4,2.62018157512698e-10,"5","Pdlim5"
8.86119716325019e-15,0.598964504149806,0.945,0.865,2.86092611612696e-10,"5","Rpl4"
9.24193292257968e-15,1.78962102562427,0.37,0.147,2.98385046338407e-10,"5","Nelfcd"
9.66712793012601e-15,4.52125378142145,0.034,0.001,3.12112892352048e-10,"5","Ovol3"
9.74928580863419e-15,4.38942280197088,0.034,0.001,3.14765441617564e-10,"5","Mstn"
9.99990428007485e-15,4.74078668730754,0.034,0.001,3.22856909586497e-10,"5","Gm31518"
1.02568600698768e-14,3.72171891846093,0.034,0.001,3.31152984216044e-10,"5","3110015C05Rik"
1.15290026967129e-14,2.08896193900958,0.055,0.004,3.72225381066072e-10,"5","Zap70"
1.15317035638288e-14,2.28265635805217,0.144,0.027,3.72312581261775e-10,"5","Lypd6"
1.15711951792857e-14,1.22953878953052,0.274,0.083,3.73587607558417e-10,"5","Lama5"
1.17280948878269e-14,1.05011551046391,0.76,0.489,3.7865327154838e-10,"5","Rnf11"
1.22771348489612e-14,1.09578501957997,0.438,0.177,3.96379575733561e-10,"5","Capn6"
1.26721936303798e-14,2.10502933872255,0.082,0.009,4.09134443550441e-10,"5","Rxfp1"
1.2702753919493e-14,4.47197577137016,0.048,0.003,4.1012111304475e-10,"5","Onecut2"
1.30196150199295e-14,3.9156471386323,0.048,0.003,4.20351290533444e-10,"5","5430440P10Rik"
1.34006380695743e-14,1.98805853840212,0.247,0.071,4.32653000714277e-10,"5","Gprc5b"
1.4366694745003e-14,3.27998576993865,0.048,0.003,4.63843106537166e-10,"5","Gm10097"
1.44331485019007e-14,1.77418472040748,0.329,0.116,4.65988632532367e-10,"5","Prepl"
1.47595225648112e-14,2.24650989513653,0.123,0.021,4.76525945527493e-10,"5","Gm28875"
