"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.88216347699352e-23,0.574711960585892,0.972,0.871,9.30535300182128e-19,"TR Diff Myo","Rpl37"
2.96549368964154e-23,2.35104705099198,0.098,0.023,9.57439292637668e-19,"TR Diff Myo","2410080I02Rik"
3.02755613482813e-23,0.632311505916512,0.734,0.544,9.7747677369061e-19,"TR Diff Myo","Sarnp"
3.24678241493907e-23,0.9302187594363,0.596,0.426,1.04825617048723e-18,"TR Diff Myo","Smc3"
3.38622246443863e-23,0.483685972532395,0.965,0.848,1.09327578486866e-18,"TR Diff Myo","Rps18"
3.40713778909731e-23,3.07786998458655,0.047,0.006,1.10002850658796e-18,"TR Diff Myo","Vwa3b"
3.42099541520405e-23,2.24016423996435,0.152,0.048,1.10450257975278e-18,"TR Diff Myo","Sgo1"
3.48083359380871e-23,0.932662320280706,0.549,0.37,1.12382193409708e-18,"TR Diff Myo","Rad21"
3.6765114660577e-23,0.731825698019726,0.71,0.525,1.18699849193139e-18,"TR Diff Myo","Nf1"
3.92159653033949e-23,0.709499359110237,0.762,0.591,1.26612665578541e-18,"TR Diff Myo","Atp5c1"
4.0479535617132e-23,0.641312048306876,0.811,0.647,1.30692228693472e-18,"TR Diff Myo","Strn3"
4.22706565765168e-23,0.423706786148696,1,0.958,1.36475041822942e-18,"TR Diff Myo","mt-Nd2"
4.41139455175954e-23,0.770013196433032,0.722,0.493,1.42426284498108e-18,"TR Diff Myo","Mt1"
4.58944982027663e-23,0.448200238309751,0.834,0.601,1.48174976897451e-18,"TR Diff Myo","Sptbn1"
5.34049541927097e-23,2.12316697280283,0.238,0.101,1.72423235106582e-18,"TR Diff Myo","Adamts17"
5.43677676136489e-23,1.02199612112769,0.224,0.084,1.75531774517427e-18,"TR Diff Myo","Chn1"
5.57035438920968e-23,5.34651016813827,0.021,0.001,1.79844461810024e-18,"TR Diff Myo","Dbpht2"
5.98051269618762e-23,0.613984662782451,0.869,0.758,1.93086832909113e-18,"TR Diff Myo","Rpl10"
6.09912006422891e-23,1.22931502610094,0.379,0.202,1.96916190393695e-18,"TR Diff Myo","Pwwp3a"
6.24179575464655e-23,0.806824649558665,0.631,0.452,2.01522617734518e-18,"TR Diff Myo","Polr2m"
6.42823973646776e-23,0.917975752310977,0.563,0.374,2.07542148131598e-18,"TR Diff Myo","Wwc2"
6.48380314309242e-23,0.714983601066435,0.731,0.56,2.09336068277882e-18,"TR Diff Myo","Ndufb9"
7.32990795491182e-23,0.482519573177449,0.871,0.732,2.36653408232283e-18,"TR Diff Myo","Srsf3"
7.35577142487453e-23,2.09710502577629,0.091,0.02,2.37488436223499e-18,"TR Diff Myo","Masp1"
7.60479788809426e-23,2.22446926103618,0.056,0.009,2.45528504615011e-18,"TR Diff Myo","Cox8b"
7.73313730281286e-23,0.695545075496093,0.675,0.509,2.49672070958616e-18,"TR Diff Myo","U2af1"
7.98941801646871e-23,1.10429628768633,0.488,0.303,2.57946350079709e-18,"TR Diff Myo","Ankrd10"
8.6512515209709e-23,0.253491266086962,0.215,0.078,2.79314306606066e-18,"TR Diff Myo","Serpinf1"
8.87807029748962e-23,1.07948894549674,0.514,0.327,2.8663737762475e-18,"TR Diff Myo","Rasal2"
9.08599643705736e-23,1.50092158775345,0.301,0.144,2.93350480966834e-18,"TR Diff Myo","Xrcc1"
9.26383660169403e-23,1.28524819312431,0.542,0.351,2.99092228522293e-18,"TR Diff Myo","St5"
9.69878142446851e-23,1.05425044073188,0.549,0.379,3.1313485707039e-18,"TR Diff Myo","Psip1"
9.70602956002596e-23,0.581594953358266,0.911,0.776,3.13368870374998e-18,"TR Diff Myo","Rpl36a"
9.93282199965439e-23,0.844744557762851,0.654,0.473,3.20691091080842e-18,"TR Diff Myo","Rnf19a"
1.03895103333244e-22,0.849572950930723,0.624,0.446,3.3543573062171e-18,"TR Diff Myo","Hnrnpr"
1.13537429961612e-22,0.65486433529781,0.773,0.644,3.66566946374062e-18,"TR Diff Myo","Set"
1.4219531114872e-22,0.497042379569919,0.935,0.804,4.59091781574758e-18,"TR Diff Myo","Fus"
1.54966941347944e-22,2.69255203746353,0.075,0.014,5.00326266835973e-18,"TR Diff Myo","Abca4"
1.55265513342375e-22,0.81944398294789,0.64,0.464,5.01290236377193e-18,"TR Diff Myo","Ndufs2"
1.59642168531614e-22,0.792733537849,0.612,0.43,5.15420705321169e-18,"TR Diff Myo","Psma5"
1.69694899086131e-22,1.95174868262199,0.159,0.052,5.47876951189483e-18,"TR Diff Myo","Ankrd13b"
1.84631506436544e-22,0.906608002529822,0.572,0.394,5.96101281681027e-18,"TR Diff Myo","Arid2"
1.91783666714828e-22,2.59754004153269,0.136,0.04,6.19192746355495e-18,"TR Diff Myo","6030407O03Rik"
1.9527483022407e-22,4.14239840150142,0.028,0.002,6.30464316861433e-18,"TR Diff Myo","Gsc"
1.98541406503669e-22,1.96817469858375,0.131,0.038,6.41010785037746e-18,"TR Diff Myo","Lrch2"
