"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.20459561456384e-17,0.502892696844792,0.484,0.258,3.88915740118082e-13,"2","Agpat4"
1.20792428611524e-17,0.541658359706275,0.933,0.871,3.89990435015167e-13,"2","Peg3"
1.25969063591886e-17,0.611438494031583,0.478,0.257,4.06703718712764e-13,"2","Stx7"
1.2815318068921e-17,0.522308863921451,0.766,0.521,4.13755359173184e-13,"2","Cdc37"
1.31400161467482e-17,1.45006233145348,0.392,0.213,4.24238561313914e-13,"2","Cthrc1"
1.33518835796549e-17,0.561573010834192,0.777,0.589,4.3107891325274e-13,"2","Micos10"
1.35204091484634e-17,0.425088227594532,0.716,0.468,4.36519929767288e-13,"2","Fryl"
1.40578071923176e-17,0.904002351396944,0.361,0.177,4.53870363011165e-13,"2","Psen2"
1.44413558767057e-17,0.663399534989826,0.259,0.103,4.66253615835319e-13,"2","Osbpl6"
1.46064408107484e-17,1.18617935842698,0.213,0.077,4.71583548015824e-13,"2","Jcad"
1.59981775882817e-17,0.686767973886739,0.403,0.202,5.16517161615262e-13,"2","Hcfc1r1"
1.61344880609783e-17,0.540665719001121,0.653,0.396,5.20918081536747e-13,"2","Mff"
1.64532745703649e-17,0.739418822317651,0.271,0.113,5.312104227788e-13,"2","Bag2"
1.64702400867776e-17,0.708254109657609,0.534,0.311,5.31758171441703e-13,"2","Arl8a"
1.69502175056948e-17,0.551785880627281,0.622,0.374,5.47254722388861e-13,"2","Sdf2"
1.71247472076778e-17,0.470358504658563,0.534,0.286,5.52889588347085e-13,"2","Spata6"
1.80074281276891e-17,0.487050661648373,0.885,0.709,5.81387824530569e-13,"2","Dynll1"
1.96547735639659e-17,0.735283053612899,0.426,0.221,6.34574019286202e-13,"2","Uqcc3"
2.13855175222502e-17,0.720304693433928,0.587,0.353,6.90452818723371e-13,"2","Lrpap1"
2.15712356770791e-17,0.535821323114231,0.614,0.354,6.96448915070176e-13,"2","Dbn1"
2.27151395724134e-17,0.834188727096018,0.217,0.078,7.33380996234939e-13,"2","Hotairm1"
2.28149828904534e-17,0.771923018187941,0.336,0.154,7.36604537601178e-13,"2","Ralgapa2"
2.49725294634247e-17,0.728761483279365,0.478,0.262,8.06263086256131e-13,"2","P3h4"
2.63511966091167e-17,0.822158237948349,0.491,0.279,8.5077473372194e-13,"2","Atp6v1d"
2.69777487163324e-17,0.720326438707006,0.413,0.208,8.71003595055507e-13,"2","Lrp10"
2.82951324078443e-17,0.547905733678694,0.666,0.415,9.13536644919660e-13,"2","Atp6v1g1"
2.83315624109072e-17,0.762559387694814,0.246,0.096,9.14712823998551e-13,"2","Dapp1"
2.85068103208645e-17,0.5434162850482,0.463,0.241,9.20370878019432e-13,"2","Mta3"
2.95945521518181e-17,0.64252221339373,0.532,0.308,9.55489710773598e-13,"2","Chmp5"
2.97037982586006e-17,0.599712790038735,0.551,0.315,9.5901683057718e-13,"2","Dguok"
2.97642639471375e-17,1.76064838178513,0.104,0.022,9.60969025797281e-13,"2","Rab19"
3.05702065948668e-17,0.335800053854764,0.764,0.527,9.86989690121869e-13,"2","Sema6a"
3.123315904423e-17,2.29835480757107,0.079,0.012,1.00839377290201e-12,"2","Dkk1"
3.24450537275079e-17,0.520399753414246,0.735,0.5,1.04752100464632e-12,"2","Zranb2"
3.25792739254923e-17,0.688859559059775,0.518,0.292,1.05185443795844e-12,"2","Srek1ip1"
3.26693179792796e-17,0.593183349095739,0.603,0.356,1.05476160027902e-12,"2","Scpep1"
3.28510086513074e-17,0.537310558870279,0.507,0.281,1.06062766531611e-12,"2","Map2k3"
3.32831331837962e-17,0.792726741053521,0.543,0.328,1.07457923797204e-12,"2","Ramp2"
3.3493372758924e-17,0.631589313877318,0.468,0.252,1.08136703289462e-12,"2","Ano3"
3.39496521754743e-17,0.614052233282868,0.459,0.244,1.09609847013736e-12,"2","Vta1"
3.63816240569238e-17,0.714912131755337,0.52,0.293,1.17461711430184e-12,"2","Fam3c"
3.67075999232154e-17,0.721799489546767,0.386,0.196,1.18514157112093e-12,"2","Lsm14b"
3.73117867287956e-17,0.638776144199046,0.489,0.268,1.2046483463259e-12,"2","Ntan1"
3.82662455782869e-17,0.346581501655737,0.948,0.913,1.23546400474057e-12,"2","Itgb1"
3.95531001591906e-17,0.426496187782772,0.764,0.516,1.27701139173963e-12,"2","Gli3"
4.02937311331897e-17,0.614691113862643,0.344,0.16,1.30092340336616e-12,"2","Stambpl1"
4.26968830221657e-17,0.965526584440795,0.307,0.14,1.37851156525364e-12,"2","Myl9"
4.57688434332649e-17,2.11571907701212,0.125,0.032,1.47769287908639e-12,"2","Tmsb15b2"
4.61020013430096e-17,0.536557265812654,0.405,0.207,1.48844921536041e-12,"2","Eepd1"
4.82773478659043e-17,0.584509779319073,0.668,0.42,1.55868245319858e-12,"2","Klhdc2"
4.97784061492545e-17,0.417871813988644,0.904,0.728,1.60714562093483e-12,"2","Lamb1"
5.31165145875374e-17,0.58639067158241,0.749,0.522,1.71491978997323e-12,"2","Tln1"
5.38573293035646e-17,0.876056274643958,0.353,0.174,1.73883773389489e-12,"2","Nans"
5.45135601658898e-17,0.498425788544844,0.608,0.362,1.76002480351592e-12,"2","Ppp2r5a"
5.58648377135612e-17,0.688516770232074,0.576,0.341,1.80365215042004e-12,"2","Psme1"
5.81907168756977e-17,2.68099869799634,0.092,0.017,1.87874548504878e-12,"2","Bik"
5.95501770574532e-17,0.629434622221128,0.574,0.337,1.92263701647693e-12,"2","Mrpl20"
6.22609036452336e-17,0.904858573790088,0.269,0.113,2.01015553509001e-12,"2","Cryzl2"
6.43976548846976e-17,0.595790608095069,0.595,0.353,2.07914268560735e-12,"2","Chmp2a"
6.86518403085532e-17,0.575899486520087,0.578,0.335,2.21649331620195e-12,"2","Tmed3"
6.92509432653695e-17,1.51096586591496,0.129,0.034,2.23583595426572e-12,"2","Hoxd8"
6.92742187872574e-17,0.889386820866421,0.374,0.186,2.23658742776539e-12,"2","Ifi27"
7.54368717880476e-17,0.785654324240915,0.441,0.237,2.4355548425489e-12,"2","Mrpl58"
7.86887496789811e-17,1.66199660714285,0.115,0.027,2.54054497213559e-12,"2","Adamts18"
7.98747945446774e-17,0.584999947167613,0.614,0.359,2.57883761666945e-12,"2","Tiprl"
8.08801070353832e-17,0.426715253658939,0.292,0.128,2.61129513574438e-12,"2","Pdk4"
8.26997869146571e-17,0.686346362677909,0.522,0.299,2.67004532032662e-12,"2","Dynll2"
8.33410162275337e-17,0.787026800020276,0.215,0.079,2.69074804992215e-12,"2","B530045E10Rik"
8.55516736781664e-17,0.616913145981982,0.635,0.397,2.76212133637328e-12,"2","Erlec1"
8.59909793661787e-17,0.658683420276809,0.524,0.303,2.77630475981645e-12,"2","Galnt10"
8.67077668571206e-17,0.79628643062999,0.363,0.182,2.799446960749e-12,"2","Wbp1"
8.71299840275935e-17,0.669766319135567,0.47,0.259,2.81307866431489e-12,"2","Higd2a"
8.83880000725052e-17,0.364943491477616,0.81,0.552,2.8536949703409e-12,"2","Cep170"
8.99704031168615e-17,1.08366259850043,0.119,0.029,2.90478443503099e-12,"2","Neurl3"
9.1557904717775e-17,0.522242974777358,0.712,0.46,2.95603851171808e-12,"2","Fkbp10"
9.47579809242346e-17,1.75564526074169,0.267,0.115,3.05935617211984e-12,"2","Clu"
9.59350461494922e-17,0.484948537757326,0.706,0.448,3.09735889998251e-12,"2","Nfe2l1"
9.82998764835458e-17,0.708724329296914,0.484,0.27,3.17370981214776e-12,"2","Phax"
9.86859842594422e-17,0.769451503959935,0.415,0.22,3.18617568780035e-12,"2","Leprotl1"
1.06991900436488e-16,0.554617917337648,0.541,0.313,3.45434049749247e-12,"2","Ing4"
1.07956377915771e-16,0.427643116543382,0.825,0.56,3.48547961738859e-12,"2","Myl12a"
1.0907324421533e-16,0.475757496147146,0.883,0.672,3.52153876273613e-12,"2","Rps27l"
